land_parcel_id,mrt_station,distance_m
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,marina south mrt station,4362.33
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,marina bay mrt station,3447.78
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,little india mrt station,2218.37
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,lavender mrt station,3676.71
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,labrador park mrt station,4211.86
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,keppel mrt station,3018.93
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,kallang mrt station,4731.61
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,jalan besar mrt station,2810.65
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,holland village mrt station,4239.05
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,havelock mrt station,975.61
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,harbourfront mrt station,3667.13
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,great world mrt station,430.77
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,gardens by the bay mrt station,4509.87
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,fort canning mrt station,1528.3
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,farrer road mrt station,3494.92
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,farrer park mrt station,2959.12
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,esplanade mrt station,2665.51
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,downtown mrt station,3081.58
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,dhoby ghaut mrt station,1598.88
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,commonwealth mrt station,3737.56
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,clarke quay mrt station,1942.4
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,city hall mrt station,2404.61
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,chinatown mrt station,1941.02
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,cantonment mrt station,2746.61
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,caldecott mrt station,4552.06
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,buona vista mrt station,4647.56
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,bukit brown mrt station,4057.44
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,bugis mrt station,2735.07
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,bras basah mrt station,2148.0
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,botanic gardens mrt station,3291.97
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,boon keng mrt station,4168.32
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,bendemeer mrt station,3969.59
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,bencoolen mrt station,2123.17
32e701023999380fdf9a7467f0f5e6e728d965dc774f2ab280e01eacad6a56ee,bayfront mrt station,3510.65
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,woodleigh mrt station,3587.85
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,ubi mrt station,975.28
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,tanjong katong mrt station,4314.51
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,tanah merah mrt station,4964.56
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,tampines west mrt station,4028.66
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,tampines mrt station,4839.85
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,tai seng mrt station,1658.33
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,stadium mrt station,4956.74
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,siglap mrt station,4306.91
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,serangoon mrt station,3527.95
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,potong pasir mrt station,3849.79
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,paya lebar mrt station,2455.33
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,mountbatten mrt station,4184.19
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,mattar mrt station,2517.77
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,marine terrace mrt station,3703.05
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,marine parade mrt station,3908.02
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,macpherson mrt station,1921.91
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,lorong chuan mrt station,4584.23
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,kovan mrt station,3171.23
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,kembangan mrt station,2168.5
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,katong park mrt station,4805.67
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,kallang mrt station,4576.57
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,kaki bukit mrt station,686.56
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,hougang mrt station,3875.92
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,geylang bahru mrt station,3949.16
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,eunos mrt station,2005.5
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,dakota mrt station,3600.59
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,bedok reservoir mrt station,3253.12
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,bedok north mrt station,1700.01
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,bedok mrt station,3372.34
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,bartley mrt station,2593.44
32dab1fd7761eadc46266e0e529a7907eb901c69cb3b7886898743594435409b,aljunied mrt station,3265.27
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,yio chu kang mrt station,2874.29
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,serangoon mrt station,4252.96
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,sengkang mrt station,2878.72
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,punggol mrt station,3987.03
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,mayflower mrt station,4170.56
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,lorong chuan mrt station,4178.36
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,lentor mrt station,3804.8
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,kovan mrt station,3611.21
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,hougang mrt station,3187.71
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,buangkok mrt station,2686.02
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,bright hill mrt station,4956.42
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,bishan mrt station,4754.54
32b504b905d00cca0dfca338365bcaa2b77c9a8dccaf48479b85d97e66e6bce2,ang mo kio mrt station,3080.2
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,upper thomson mrt station,3699.67
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,toa payoh mrt station,2769.8
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,tiong bahru mrt station,3969.23
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,tan kah kee mrt station,1960.97
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,stevens mrt station,233.83
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,somerset mrt station,2861.27
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,sixth avenue mrt station,3279.69
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,rochor mrt station,3679.2
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,redhill mrt station,3685.97
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,queenstown mrt station,3686.82
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,outram park mrt station,4747.21
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,orchard mrt station,2140.59
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,orchard boulevard mrt station,2159.09
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,one-north mrt station,4843.86
32904be4b28db4a4bbe3feb9efe73ed2ab96af9821ec4094bb56e177a3cf5ec4,novena mrt station,2100.86
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,napier mrt station,3739.82
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,mountbatten mrt station,4501.78
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,mount pleasant mrt station,4721.86
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,maxwell mrt station,829.75
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,marina south pier mrt station,2538.91
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,marina south mrt station,2373.46
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,marina bay mrt station,1518.71
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,little india mrt station,2158.11
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,lavender mrt station,2839.28
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,keppel mrt station,2692.24
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,katong park mrt station,4544.11
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,kallang mrt station,3826.12
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,jalan besar mrt station,2178.57
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,havelock mrt station,1450.6
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,harbourfront mrt station,3710.38
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,great world mrt station,1597.9
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,geylang bahru mrt station,4659.55
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,gardens by the bay mrt station,2528.74
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,fort canning mrt station,602.37
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,farrer park mrt station,2802.63
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,esplanade mrt station,1163.51
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,downtown mrt station,1132.88
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,dhoby ghaut mrt station,1236.61
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,clarke quay mrt station,94.95
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,city hall mrt station,896.58
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,chinatown mrt station,398.94
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,cantonment mrt station,1936.25
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,bugis mrt station,1753.52
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,bras basah mrt station,1127.72
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,boon keng mrt station,3892.53
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,bendemeer mrt station,3418.52
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,bencoolen mrt station,1327.56
1c2037505b287c8f3ceec9030bfc3f14389b51f6227d18d019bfd26881673066,bayfront mrt station,1524.76
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,toa payoh mrt station,4059.04
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,tiong bahru mrt station,1952.46
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,telok blangah mrt station,4021.93
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,telok ayer mrt station,3536.13
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,tanjong pagar mrt station,3765.82
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,tan kah kee mrt station,3104.94
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,stevens mrt station,1739.29
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,somerset mrt station,1592.84
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,sixth avenue mrt station,4355.17
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,shenton way mrt station,4008.09
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,rochor mrt station,3072.26
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,redhill mrt station,1807.48
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,raffles place mrt station,3634.13
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,queenstown mrt station,2348.62
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,promenade mrt station,4057.46
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,prince edward road mrt station,4158.96
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,pasir panjang mrt station,4831.07
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,outram park mrt station,2905.94
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,orchard mrt station,690.39
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,orchard boulevard mrt station,195.1
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,one-north mrt station,4218.02
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,novena mrt station,2788.64
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,nicoll highway mrt station,4302.65
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,newton mrt station,1721.3
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,napier mrt station,774.83
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,mount pleasant mrt station,2951.08
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,maxwell mrt station,3294.11
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,marina bay mrt station,4446.84
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,little india mrt station,2641.92
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,lavender mrt station,4205.53
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,labrador park mrt station,4279.04
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,keppel mrt station,3780.62
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,kent ridge mrt station,4652.86
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,jalan besar mrt station,3357.74
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,holland village mrt station,3340.56
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,havelock mrt station,1915.19
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,harbourfront mrt station,4245.56
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,great world mrt station,1431.12
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,fort canning mrt station,2462.55
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,farrer road mrt station,2501.24
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,farrer park mrt station,3281.76
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,esplanade mrt station,3506.59
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,downtown mrt station,4077.49
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,dhoby ghaut mrt station,2302.65
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,commonwealth mrt station,3000.51
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,clarke quay mrt station,2915.63
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,city hall mrt station,3271.96
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,chinatown mrt station,2943.07
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,cantonment mrt station,3647.65
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,caldecott mrt station,4076.57
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,buona vista mrt station,3849.12
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,bukit brown mrt station,3386.66
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,bugis mrt station,3416.78
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,bras basah mrt station,2934.66
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,braddell mrt station,4733.71
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,botanic gardens mrt station,2322.61
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,boon keng mrt station,4408.88
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,bendemeer mrt station,4352.82
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,bencoolen mrt station,2850.9
1b785cbc0d3035ecf14c4aae6f20b5f015b0fd11773772ea2bf16918147b0d09,bayfront mrt station,4474.73
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,yishun mrt station,1901.02
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,yio chu kang mrt station,3895.92
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,springleaf mrt station,3861.42
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,sembawang mrt station,4628.68
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,lentor mrt station,3684.97
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,khatib mrt station,1531.32
1b15a066fb46ffe1f6f7074bedb8372eba84edc6dbd51fb74f721c2b7b8089e4,canberra mrt station,3460.76
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,fort canning mrt station,804.92
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,farrer road mrt station,4444.04
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,farrer park mrt station,2946.97
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,esplanade mrt station,2004.73
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,downtown mrt station,2138.84
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,dhoby ghaut mrt station,1313.46
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,commonwealth mrt station,4535.82
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,clarke quay mrt station,1065.4
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,city hall mrt station,1718.28
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,chinatown mrt station,987.72
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,cantonment mrt station,1984.02
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,bukit brown mrt station,4801.9
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,bugis mrt station,2310.74
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,bras basah mrt station,1632.01
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,botanic gardens mrt station,4227.77
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,boon keng mrt station,4153.01
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,bendemeer mrt station,3815.91
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,bencoolen mrt station,1707.83
08cb548a009ca27aeb1f3bcb276a81dc8370efc37639f4648be2d41e6d3c18d4,bayfront mrt station,2618.66
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,woodleigh mrt station,3808.27
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,toa payoh mrt station,2990.73
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,tiong bahru mrt station,4090.34
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,telok ayer mrt station,2976.48
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,tanjong rhu mrt station,2117.9
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,tanjong pagar mrt station,3660.12
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,tanjong katong mrt station,4535.9
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,tai seng mrt station,4606.19
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,stevens mrt station,3761.32
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,stadium mrt station,2059.2
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,somerset mrt station,2192.46
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,shenton way mrt station,3385.22
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,rochor mrt station,656.67
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,redhill mrt station,4940.18
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,raffles place mrt station,2668.06
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,promenade mrt station,1527.37
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,prince edward road mrt station,3967.24
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,potong pasir mrt station,2940.94
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,paya lebar mrt station,4023.61
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,outram park mrt station,3531.26
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,orchard mrt station,2829.57
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,orchard boulevard mrt station,3776.89
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,novena mrt station,2083.55
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,nicoll highway mrt station,1098.89
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,newton mrt station,2228.78
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,napier mrt station,4282.36
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,mountbatten mrt station,2796.92
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,mount pleasant mrt station,3436.42
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,maxwell mrt station,3340.77
089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,mattar mrt station,3584.53
